09.03.2017                                                                                                                                                                                                                                                                                                                                                                                                           Dynamic List Display                                                                                                                                                                                                                                                                                                                                                                                                                  1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List of Sales Orders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doc. date,,,01.01.2016     To   31.12.2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bb,Document,cc,Item,SLNo,Description,SaTy,Doc. Date,ConfirmQty,PO Number,PO number,Batch,Valid from,Valid to,Dlv.Date,Created by,BB,Sold-to pt,Exch.Rate,Order qty,SLoc,DlBl,Material,BUn,Name 1,Cust.price,per,UoM,CdCur, Net price,per,UoM,  Net value, Net Value,Dv,S,Status,SOff.,SGrp,SOrg.,SU,ShPt,DChl,GI Date,Curr.,Plnt,Order qty,Descriptn,OrdRs,Rj,Prb,Address,DocCa,D/C,List Lev.,Pricing dt,TranslDate,TranslDate,ERTy,Segment,VPe,UnV,VCat,Inst.date,AcceptDate,ContrctEnd,CPrc,Actn,RecCanc.,RqCancDt,P,Re,CanclDoc,DtCancDc,DismDate,ActDt,Actn,Descriptn,Loc.ID,Created on,Time,Ship cond,Descript.,Site Loc C,SH Name 1,House No.,SH Street,SH City,SH Region,Descript.,Postl Code,Assignment,ED,Val. Type
,X,201105696,,60,1,HelixUltra5W40_4*4L_A0FF,ZOR,21.11.2016,8,2016111674,2016111674,,,,24.11.2016,ESELFSERVE,,10376329,1,8,,,550013354,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,2 067.80,1,CAR,52 509.25,16 542.40,3,C,Completed,A023,BHL,HK08,CAR,373,14,22.11.2016,HKD,H122,8,,,,100,1262881,C,,,21.11.2016,,,,,,,,,,,,,,,,,,,,,,,,21.11.2016,7:05:03,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,201105696,,70,1,HelixUltraRac10W60_4*4L_A0FF,ZOR,21.11.2016,1,2016111674,2016111674,,,,24.11.2016,ESELFSERVE,,10376329,1,1,,,550013476,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,2 580.15,1,CAR,52 509.25,2 580.15,3,C,Completed,A023,BHL,HK08,CAR,373,14,22.11.2016,HKD,H122,1,,,,100,1262881,C,,,21.11.2016,,,,,,,,,,,,,,,,,,,,,,,,21.11.2016,7:05:03,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,201105696,,80,1,Spirax S2 ATF D2_12*1L_A0FF,ZOR,21.11.2016,2,2016111674,2016111674,,,,24.11.2016,ESELFSERVE,,10376329,1,2,,,550025608,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,773.82,1,CAR,52 509.25,1 547.64,3,C,Completed,A023,BHL,HK08,CAR,373,14,22.11.2016,HKD,H122,2,,,,100,1262881,C,,,21.11.2016,,,,,,,,,,,,,,,,,,,,,,,,21.11.2016,7:05:03,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,201105696,,90,1,Advan4TUlt10W40SNMA2_12*1L_A0FI,ZOR,21.11.2016,2,2016111674,2016111674,,,,24.11.2016,ESELFSERVE,,10376329,1,2,,,550042984,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 532.52,1,CAR,52 509.25,3 065.04,3,C,Completed,A023,BHL,HK08,CAR,373,14,22.11.2016,HKD,H122,2,,,,100,1262881,C,,,21.11.2016,,,,,,,,,,,,,,,,,,,,,,,,21.11.2016,7:05:03,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,201105696,,100,1,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,21.11.2016,2,2016111674,2016111674,,,,24.11.2016,ESELFSERVE,,10376329,1,2,,,550044362,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,585.94,1,CAR,52 509.25,1 171.88,3,C,Completed,A023,BHL,HK08,CAR,373,14,22.11.2016,HKD,H122,2,,,,100,1262881,C,,,21.11.2016,,,,,,,,,,,,,,,,,,,,,,,,21.11.2016,7:05:03,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,200537997,,10,1,HelixUltra5W40_4*4L_A0FF,ZOR,07.11.2016,8,7-Nov,7-Nov,,,,10.11.2016,ESELFSERVE,,10376329,1,8,,,550013354,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,2 067.80,1,CAR,30 337.46,16 542.40,3,C,Completed,A023,BHL,HK08,CAR,373,14,08.11.2016,HKD,H122,8,,,,100,1262881,C,,,07.11.2016,,,,,,,,,,,,,,,,,,,,,,,,07.11.2016,7:24:10,11,Road Delivery,10045175,SHELL MARINA GARDEN,866,AVENIDA DA AMIZADE,MACAU,,,853,,UA,TA
,X,200537997,,20,1,Spirax S2 ATF D2_4*4L_A0FF,ZOR,07.11.2016,2,7-Nov,7-Nov,,,,10.11.2016,ESELFSERVE,,10376329,1,2,,,550025607,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 038.13,1,CAR,30 337.46,2 076.26,3,C,Completed,A023,BHL,HK08,CAR,373,14,08.11.2016,HKD,H122,2,,,,100,1262881,C,,,07.11.2016,,,,,,,,,,,,,,,,,,,,,,,,07.11.2016,7:24:10,11,Road Delivery,10045175,SHELL MARINA GARDEN,866,AVENIDA DA AMIZADE,MACAU,,,853,,UA,TA
,X,200537997,,30,1,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,07.11.2016,20,7-Nov,7-Nov,,,,10.11.2016,ESELFSERVE,,10376329,1,20,,,550044362,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,585.94,1,CAR,30 337.46,11 718.80,3,C,Completed,A023,BHL,HK08,CAR,373,14,08.11.2016,HKD,H122,20,,,,100,1262881,C,,,07.11.2016,,,,,,,,,,,,,,,,,,,,,,,,07.11.2016,7:24:10,11,Road Delivery,10045175,SHELL MARINA GARDEN,866,AVENIDA DA AMIZADE,MACAU,,,853,,UA,TA
,X,200304813,,10,1,HelixUltra5W40_4*4L_A0FF,ZOR,01.11.2016,0,,,,,,03.11.2016,ESELFSERVE,,12248467,1,30,,,550013354,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 067.80,1,CAR,132 169.06,62 034.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,30,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,200304813,,10,2,HelixUltra5W40_4*4L_A0FF,ZOR,01.11.2016,30,,,,,,04.11.2016,ESELFSERVE,,12248467,1,30,,,550013354,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 067.80,1,CAR,132 169.06,62 034.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,0,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,200304813,,20,2,HelixHX7 5W-40_4*4L_A0FF,ZOR,01.11.2016,6,,,,,,04.11.2016,ESELFSERVE,,12248467,1,6,,,550013351,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 232.00,1,CAR,132 169.06,7 392.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,0,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,200304813,,20,1,HelixHX7 5W-40_4*4L_A0FF,ZOR,01.11.2016,0,,,,,,03.11.2016,ESELFSERVE,,12248467,1,6,,,550013351,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 232.00,1,CAR,132 169.06,7 392.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,6,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,200304813,,30,1,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,01.11.2016,0,,,,,,03.11.2016,ESELFSERVE,,12248467,1,15,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.41,1,CAR,132 169.06,9 171.15,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,15,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,200304813,,30,2,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,01.11.2016,15,,,,,,04.11.2016,ESELFSERVE,,12248467,1,15,,,550025036,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,611.41,1,CAR,132 169.06,9 171.15,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,0,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,200304813,,40,1,Advance SX2Solvfe_12*1L_A0FF,ZOR,01.11.2016,0,,,,,,03.11.2016,ESELFSERVE,,12248467,1,10,,,550025595,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,429.9,1,CAR,132 169.06,4 299.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,10,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,200304813,,40,2,Advance SX2Solvfe_12*1L_A0FF,ZOR,01.11.2016,10,,,,,,04.11.2016,ESELFSERVE,,12248467,1,10,,,550025595,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,429.9,1,CAR,132 169.06,4 299.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,0,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,200304813,,50,1,HelixUltraRac10W60_4*4L_A0FF,ZOR,01.11.2016,0,,,,,,03.11.2016,ESELFSERVE,,12248467,1,2,,,550013476,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 580.15,1,CAR,132 169.06,5 160.30,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,2,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,200304813,,50,2,HelixUltraRac10W60_4*4L_A0FF,ZOR,01.11.2016,2,,,,,,04.11.2016,ESELFSERVE,,12248467,1,2,,,550013476,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 580.15,1,CAR,132 169.06,5 160.30,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,0,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,200304813,,60,2,HelixUltra5W40_12*1L_A0FI,ZOR,01.11.2016,2,,,,,,04.11.2016,ESELFSERVE,,12248467,1,2,,,550013469,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 994.27,1,CAR,132 169.06,3 988.54,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,0,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,200304813,,60,1,HelixUltra5W40_12*1L_A0FI,ZOR,01.11.2016,0,,,,,,03.11.2016,ESELFSERVE,,12248467,1,2,,,550013469,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 994.27,1,CAR,132 169.06,3 988.54,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,2,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,200304813,,70,2,Advan4TAX710W40SLMA2_12*1L_A0FF,ZOR,01.11.2016,5,,,,,,04.11.2016,ESELFSERVE,,12248467,1,5,,,550025647,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 054.85,1,CAR,132 169.06,5 274.25,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,0,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,200304813,,70,1,Advan4TAX710W40SLMA2_12*1L_A0FF,ZOR,01.11.2016,0,,,,,,03.11.2016,ESELFSERVE,,12248467,1,5,,,550025647,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 054.85,1,CAR,132 169.06,5 274.25,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,5,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,200304813,,80,1,Advan4TUlt10W40SNMA2_12*1L_A0FI,ZOR,01.11.2016,0,,,,,,03.11.2016,ESELFSERVE,,12248467,1,3,,,550042984,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 532.52,1,CAR,132 169.06,4 597.56,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,3,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,200304813,,80,2,Advan4TUlt10W40SNMA2_12*1L_A0FI,ZOR,01.11.2016,3,,,,,,04.11.2016,ESELFSERVE,,12248467,1,3,,,550042984,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 532.52,1,CAR,132 169.06,4 597.56,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,0,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,200304813,,90,2,HelixUltraRac10W60_12*1L_A0FI,ZOR,01.11.2016,2,,,,,,04.11.2016,ESELFSERVE,,12248467,1,2,,,550013355,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 452.03,1,CAR,132 169.06,4 904.06,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,0,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,200304813,,90,1,HelixUltraRac10W60_12*1L_A0FI,ZOR,01.11.2016,0,,,,,,03.11.2016,ESELFSERVE,,12248467,1,2,,,550013355,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,2 452.03,1,CAR,132 169.06,4 904.06,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,2,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,200304813,,100,1,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,01.11.2016,0,,,,,,03.11.2016,ESELFSERVE,,12248467,1,10,,,550044362,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,585.94,1,CAR,132 169.06,5 859.40,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,10,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,200304813,,100,2,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,01.11.2016,10,,,,,,04.11.2016,ESELFSERVE,,12248467,1,10,,,550044362,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,585.94,1,CAR,132 169.06,5 859.40,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,0,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,200304813,,110,1,RimulaR6LM10W40CJ-4_4*4L_A0FF,ZOR,01.11.2016,0,,,,,,03.11.2016,ESELFSERVE,,12248467,1,17,,,550044537,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 146.40,1,CAR,132 169.06,19 488.80,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,17,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,UA,TA
,X,200304813,,110,2,RimulaR6LM10W40CJ-4_4*4L_A0FF,ZOR,01.11.2016,17,,,,,,04.11.2016,ESELFSERVE,,12248467,1,17,,,550044537,CAR,YING FUNG MANAGEMENT COMPANY LTD,,0,,,1 146.40,1,CAR,132 169.06,19 488.80,3,C,Completed,A023,BHL,HK08,CAR,373,14,02.11.2016,HKD,H122,0,,,,100,33716150,C,,,01.11.2016,,,,,,,,,,,,,,,,,,,,,,,,01.11.2016,6:29:56,11,Road Delivery,10045177,SHELL AREIA PRETA,25,RUA SEIS  BAIRRO DA AREIA PRET,MACAU,,,853,,,
,X,199826774,,10,1,HelixHX7 5W-40_12*1L_A0FI,ZOR,20.10.2016,4,2016102073,2016102073,,,,24.10.2016,ESELFSERVE,,10376329,1,4,,,550013350,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 138.44,1,CAR,49 204.96,4 553.76,3,C,Completed,A023,BHL,HK08,CAR,373,14,21.10.2016,HKD,H122,4,,,,100,1262881,C,,,20.10.2016,,,,,,,,,,,,,,,,,,,,,,,,20.10.2016,9:03:21,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,199826774,,20,1,HelixHX7 5W-40_4*4L_A0FF,ZOR,20.10.2016,5,2016102073,2016102073,,,,24.10.2016,ESELFSERVE,,10376329,1,5,,,550013351,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 232.00,1,CAR,49 204.96,6 160.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,21.10.2016,HKD,H122,5,,,,100,1262881,C,,,20.10.2016,,,,,,,,,,,,,,,,,,,,,,,,20.10.2016,9:03:21,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,199826774,,30,1,Advance SX2Solvfe_12*1L_A0FF,ZOR,20.10.2016,1,2016102073,2016102073,,,,24.10.2016,ESELFSERVE,,10376329,1,1,,,550025595,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,429.9,1,CAR,49 204.96,429.9,3,C,Completed,A023,BHL,HK08,CAR,373,14,21.10.2016,HKD,H122,1,,,,100,1262881,C,,,20.10.2016,,,,,,,,,,,,,,,,,,,,,,,,20.10.2016,9:03:21,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,199826774,,40,1,Advance VSX 2 FC/EGD_12*1L_A238,ZOR,20.10.2016,3,2016102073,2016102073,,,,24.10.2016,ESELFSERVE,,10376329,1,3,,,550025036,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,611.41,1,CAR,49 204.96,1 834.23,3,C,Completed,A023,BHL,HK08,CAR,373,14,21.10.2016,HKD,H122,3,,,,100,1262881,C,,,20.10.2016,,,,,,,,,,,,,,,,,,,,,,,,20.10.2016,9:03:21,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,199826774,,50,1,HelixUltra5W40_12*1L_A0FI,ZOR,20.10.2016,5,2016102073,2016102073,,,,24.10.2016,ESELFSERVE,,10376329,1,5,,,550013469,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 994.26,1,CAR,49 204.96,9 971.30,3,C,Completed,A023,BHL,HK08,CAR,373,14,21.10.2016,HKD,H122,5,,,,100,1262881,C,,,20.10.2016,,,,,,,,,,,,,,,,,,,,,,,,20.10.2016,9:03:21,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,199826774,,60,1,HelixUltra5W40_4*4L_A0FF,ZOR,20.10.2016,8,2016102073,2016102073,,,,24.10.2016,ESELFSERVE,,10376329,1,8,,,550013354,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,2 067.80,1,CAR,49 204.96,16 542.40,3,C,Completed,A023,BHL,HK08,CAR,373,14,21.10.2016,HKD,H122,8,,,,100,1262881,C,,,20.10.2016,,,,,,,,,,,,,,,,,,,,,,,,20.10.2016,9:03:21,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,199826774,,70,1,Spirax S2 ATF D2_12*1L_A0FF,ZOR,20.10.2016,3,2016102073,2016102073,,,,24.10.2016,ESELFSERVE,,10376329,1,3,,,550025608,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,773.82,1,CAR,49 204.96,2 321.46,3,C,Completed,A023,BHL,HK08,CAR,373,14,21.10.2016,HKD,H122,3,,,,100,1262881,C,,,20.10.2016,,,,,,,,,,,,,,,,,,,,,,,,20.10.2016,9:03:21,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,199826774,,80,1,Advan4TUlt10W40SNMA2_12*1L_A0FI,ZOR,20.10.2016,1,2016102073,2016102073,,,,24.10.2016,ESELFSERVE,,10376329,1,1,,,550042984,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,1 532.51,1,CAR,49 204.96,1 532.51,3,C,Completed,A023,BHL,HK08,CAR,373,14,21.10.2016,HKD,H122,1,,,,100,1262881,C,,,20.10.2016,,,,,,,,,,,,,,,,,,,,,,,,20.10.2016,9:03:21,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,199826774,,90,1,RimR4X15W40CI4E7DH1_4*4L_A0FF,ZOR,20.10.2016,10,2016102073,2016102073,,,,24.10.2016,ESELFSERVE,,10376329,1,10,,,550044362,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,585.94,1,CAR,49 204.96,5 859.40,3,C,Completed,A023,BHL,HK08,CAR,373,14,21.10.2016,HKD,H122,10,,,,100,1262881,C,,,20.10.2016,,,,,,,,,,,,,,,,,,,,,,,,20.10.2016,9:03:21,11,Road Delivery,10045176,SHELL TAIPA,279,ESTRADA GOVERNR ALBANO DE OLIV,MACAU,,,853,,UA,TA
,X,199048761,,10,1,HelixUltra5W40_4*4L_A0FF,ZOR,01.10.2016,0,10-Jan,10-Jan,,,,05.10.2016,ESELFSERVE,,10376329,1,5,,,550013354,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,2 067.80,1,CAR,35 549.49,10 339.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,04.10.2016,HKD,H122,5,,,,100,1262881,C,,,01.10.2016,,,,,,,,,,,,,,,,,,,,,,,,01.10.2016,4:46:30,11,Road Delivery,10045175,SHELL MARINA GARDEN,866,AVENIDA DA AMIZADE,MACAU,,,853,,UA,TA
,X,199048761,,10,2,HelixUltra5W40_4*4L_A0FF,ZOR,01.10.2016,5,10-Jan,10-Jan,,,,06.10.2016,ESELFSERVE,,10376329,1,5,,,550013354,CAR,LUEN YING HONG COMPANY LIMITED,,0,,,2 067.80,1,CAR,35 549.49,10 339.00,3,C,Completed,A023,BHL,HK08,CAR,373,14,04.10.2016,HKD,H122,0,,,,100,1262881,C,,,01.10.2016,,,,,,,,,,,,,,,,,,,,,,,,01.10.2016,4:46:30,11,Road Delivery,10045175,SHELL MARINA GARDEN,866,AVENIDA DA AMIZADE,MACAU,,,853,,,
